num_sub = 0
num_col = 0
num_theta = 0
num_phi = 0
data_dir = 
data_dir = /home/lendle/dev/projects/1101/jzy3d_test/n2ftools/results_16379336673420/
status_dir = [](0x0)
cmd = grep -n "0 0" /home/lendle/dev/projects/1101/jzy3d_test/n2ftools/results_16379336673420/0.ap | cut -f1 -d:
data dir=, num_sub = 54181, num_col= 54191
data dir=, num_sub = 54241, num_col= 54251
data dir=, num_sub = 54391, num_col= 54401
data dir=, num_sub = 54522, num_col= 54532
data dir=, num_sub = 54552, num_col= 54562
data dir=, num_sub = 54612, num_col= 54622
data dir=, num_sub = 54762, num_col= 54772
data dir=, num_sub = 54893, num_col= 54903
data dir=, num_sub = 54923, num_col= 54963
data dir=, num_sub = 54983, num_col= 55123
data dir=, num_sub = 55234, num_col= 55244
data dir=, num_sub = 55264, num_col= 55274
data dir=, num_sub = 55324, num_col= 55334
data dir=, num_sub = 55354, num_col= 55484
data dir=, num_sub = 55594, num_col= 55595
data dir=, num_sub = 55615, num_col= 55625
data dir=, num_sub = 55645, num_col= 55685
data dir=, num_sub = 55705, num_col= 55715
data dir=, num_sub = 55955, num_col= 55956
data dir=, num_sub = 55976, num_col= 55986
data dir=, num_sub = 56046, num_col= 56056
data dir=, num_sub = 56076, num_col= 56316
data dir=, num_sub = 56327, num_col= 56337
data dir=, num_sub = 56357, num_col= 56407
data dir=, num_sub = 56427, num_col= 56437
data dir=, num_sub = 56678, num_col= 56688
data dir=, num_sub = 56708, num_col= 56718
data dir=, num_sub = 56778, num_col= 56788
data dir=, num_sub = 57028, num_col= 57038
data dir=, num_sub = 57049, num_col= 57059
data dir=, num_sub = 57079, num_col= 57129
data dir=, num_sub = 57149, num_col= 57159
data dir=, num_sub = 57399, num_col= 57400
data dir=, num_sub = 57420, num_col= 57430
data dir=, num_sub = 57490, num_col= 57500
data dir=, num_sub = 57520, num_col= 57530
data dir=, num_sub = 57760, num_col= 57761
data dir=, num_sub = 57781, num_col= 57791
data dir=, num_sub = 57851, num_col= 57861
data dir=, num_sub = 57881, num_col= 57891
data dir=, num_sub = 58121, num_col= 58122
data dir=, num_sub = 58142, num_col= 58152
data dir=, num_sub = 58222, num_col= 58232
data dir=, num_sub = 58252, num_col= 58472
data dir=, num_sub = 58483, num_col= 58493
data dir=, num_sub = 58513, num_col= 58573
data dir=, num_sub = 58593, num_col= 58603
data dir=, num_sub = 58833, num_col= 58843
data dir=, num_sub = 58854, num_col= 58864
data dir=, num_sub = 58934, num_col= 58944
data dir=, num_sub = 58964, num_col= 58974
data dir=, num_sub = 59184, num_col= 59194
data dir=, num_sub = 59205, num_col= 59215
data dir=, num_sub = 59295, num_col= 59305
data dir=, num_sub = 59325, num_col= 59335
data dir=, num_sub = 59545, num_col= 59555
data dir=, num_sub = 59566, num_col= 59576
data dir=, num_sub = 59656, num_col= 59666
data dir=, num_sub = 59686, num_col= 59696
data dir=, num_sub = 59906, num_col= 59916
data dir=, num_sub = 59927, num_col= 59937
data dir=, num_sub = 60017, num_col= 60027
data dir=, num_sub = 60047, num_col= 60057
data dir=, num_sub = 60077, num_col= 60257
data dir=, num_sub = 60277, num_col= 60287
data dir=, num_sub = 60298, num_col= 60378
data dir=, num_sub = 60398, num_col= 60408
data dir=, num_sub = 60428, num_col= 60438
data dir=, num_sub = 60628, num_col= 60638
data dir=, num_sub = 60649, num_col= 60739
data dir=, num_sub = 60759, num_col= 60769
data dir=, num_sub = 60789, num_col= 60799
data dir=, num_sub = 60979, num_col= 60989
data dir=, num_sub = 61009, num_col= 61100
data dir=, num_sub = 61120, num_col= 61130
data dir=, num_sub = 61150, num_col= 61160
data dir=, num_sub = 61180, num_col= 61330
data dir=, num_sub = 61350, num_col= 61360
data dir=, num_sub = 61461, num_col= 61471
data dir=, num_sub = 61491, num_col= 61501
data dir=, num_sub = 61521, num_col= 61531
data dir=, num_sub = 61822, num_col= 61832
data dir=, num_sub = 61852, num_col= 61862
data dir=, num_sub = 61882, num_col= 61892
data dir=, num_sub = 61912, num_col= 62183
data dir=, num_sub = 62203, num_col= 62213
data dir=, num_sub = 62233, num_col= 62243
data dir=, num_sub = 62263, num_col= 62273
data dir=, num_sub = 62544, num_col= 62554
data dir=, num_sub = 62574, num_col= 62584
data dir=, num_sub = 62604, num_col= 62614
data dir=, num_sub = 62634, num_col= 62644
data dir=, num_sub = 62905, num_col= 62915
data dir=, num_sub = 62935, num_col= 62945
data dir=, num_sub = 62965, num_col= 62975
data dir=, num_sub = 62995, num_col= 63005
data dir=, num_sub = 63025, num_col= 63266
data dir=, num_sub = 63286, num_col= 63296
data dir=, num_sub = 63316, num_col= 63326
data dir=, num_sub = 63346, num_col= 63356
data dir=, num_sub = 63376, num_col= 63386
data dir=, num_sub = 63627, num_col= 63637
data dir=, num_sub = 63657, num_col= 63667
data dir=, num_sub = 63687, num_col= 63697
data dir=, num_sub = 63717, num_col= 63727
data dir=, num_sub = 63747, num_col= 63757
data dir=, num_sub = 63988, num_col= 63998
data dir=, num_sub = 64018, num_col= 64028
data dir=, num_sub = 64048, num_col= 64058
data dir=, num_sub = 64078, num_col= 64088
data dir=, num_sub = 64108, num_col= 64118
data dir=, num_sub = 64349, num_col= 64359
data dir=, num_sub = 64379, num_col= 64389
data dir=, num_sub = 64409, num_col= 64419
data dir=, num_sub = 64439, num_col= 64449
data dir=, num_sub = 64469, num_col= 64479
data dir=, num_sub = 64499, num_col= 64710
data dir=, num_sub = 64730, num_col= 64740
data dir=, num_sub = 64760, num_col= 64770
data dir=, num_sub = 64790, num_col= 64800
data dir=, num_sub = 64820, num_col= 64830
data dir=, num_sub = 64850, num_col= 64860
data dir=, num_sub = 65081, num_col= 65091
data dir=, num_sub = 65111, num_col= 65121
data dir=, num_sub = 65141, num_col= 65151
data dir=, num_sub = 65171, num_col= 65181
data dir=, num_sub = 65201, num_col= 65211
data dir=, num_sub = 65231, num_col= error: for x^y, only square matrix arguments are permitted and one argument must be scalar.  Use .^ for elementwise power.
error: called from
    RCS_code at line 50 column 8
